@relation ??-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute sex {FEMALE,MALE}
@attribute region {INNER_CITY,TOWN,RURAL,SUBURBAN}
@attribute income numeric
@attribute married {NO,YES}
@attribute children {0,1,2,3}
@attribute car {NO,YES}
@attribute save_act {NO,YES}
@attribute current_act {NO,YES}
@attribute mortgage {NO,YES}
@attribute pep {YES,NO}

@data
0.428571,MALE,INNER_CITY,0.513424,YES,1,NO,YES,NO,YES,YES
0.122449,MALE,INNER_CITY,0.279686,YES,0,NO,NO,YES,YES,YES
0.795918,FEMALE,RURAL,0.788683,NO,1,NO,YES,NO,YES,YES
0.183673,FEMALE,TOWN,0.233012,YES,3,NO,NO,YES,NO,NO
0.979592,FEMALE,RURAL,0.821732,YES,3,YES,YES,YES,NO,YES
0,FEMALE,INNER_CITY,0.113346,YES,2,NO,YES,YES,YES,NO
0.306122,FEMALE,TOWN,0.422044,YES,0,NO,YES,NO,NO,NO
0.612245,MALE,SUBURBAN,0.221055,YES,2,NO,YES,YES,NO,NO
0.102041,FEMALE,SUBURBAN,0.27579,YES,1,NO,NO,YES,NO,YES
0.530612,MALE,TOWN,0.372943,YES,1,NO,YES,NO,YES,YES
0.428571,MALE,INNER_CITY,0.376599,YES,2,NO,NO,NO,YES,NO
0.959184,MALE,INNER_CITY,0.568978,YES,1,YES,YES,NO,YES,NO
0.857143,MALE,SUBURBAN,0.559914,YES,2,YES,YES,YES,YES,YES
0.040816,MALE,INNER_CITY,0.226623,YES,0,NO,NO,YES,YES,YES
0.55102,FEMALE,SUBURBAN,0.410399,YES,0,NO,YES,YES,NO,NO
0.979592,MALE,RURAL,0.745612,YES,1,YES,YES,NO,NO,YES
0.938776,MALE,INNER_CITY,0.827486,YES,0,YES,YES,YES,NO,NO
0.673469,FEMALE,INNER_CITY,0.247825,YES,0,NO,YES,YES,NO,NO
0.326531,MALE,RURAL,0.320461,YES,2,YES,YES,YES,NO,NO
0.959184,FEMALE,TOWN,0.642922,YES,1,NO,YES,YES,NO,YES
0.653061,MALE,RURAL,0.597618,YES,0,YES,YES,NO,YES,NO
0.979592,FEMALE,INNER_CITY,0.691301,YES,0,NO,YES,NO,NO,NO
0.918367,MALE,INNER_CITY,0.566397,YES,0,NO,YES,NO,YES,NO
0.714286,FEMALE,INNER_CITY,0.327411,NO,1,NO,NO,YES,NO,YES
0.306122,FEMALE,INNER_CITY,0.450701,NO,0,YES,NO,YES,YES,YES
0.408163,MALE,TOWN,0.333989,YES,0,NO,YES,YES,YES,NO
0.77551,FEMALE,RURAL,0.337147,NO,1,NO,YES,YES,YES,NO
0.612245,MALE,TOWN,0.654602,NO,1,YES,YES,YES,NO,YES
0.632653,FEMALE,SUBURBAN,0.433346,YES,0,YES,NO,YES,YES,YES
0.734694,FEMALE,RURAL,0.777273,YES,2,NO,YES,YES,YES,YES
0.469388,FEMALE,SUBURBAN,0.308038,YES,0,NO,NO,YES,NO,NO
0.020408,MALE,RURAL,0.078783,NO,0,NO,YES,YES,NO,YES
0.693878,FEMALE,INNER_CITY,0.503122,NO,3,YES,NO,YES,NO,NO
0.693878,FEMALE,INNER_CITY,0.305908,YES,1,YES,YES,NO,NO,YES
0.938776,FEMALE,TOWN,0.801959,NO,2,YES,YES,YES,NO,YES
0.77551,MALE,TOWN,0.256465,YES,3,NO,YES,YES,YES,NO
0.77551,MALE,TOWN,0.42348,YES,2,NO,NO,YES,NO,NO
0.020408,FEMALE,TOWN,0.129651,YES,0,NO,YES,YES,NO,NO
0.77551,FEMALE,TOWN,0.796427,YES,1,YES,YES,NO,NO,YES
0.183673,MALE,INNER_CITY,0.212517,YES,2,YES,YES,NO,NO,YES
0.836735,FEMALE,INNER_CITY,0.42764,NO,1,YES,NO,YES,NO,YES
0.77551,MALE,INNER_CITY,0.735358,YES,0,YES,YES,YES,YES,NO
0.061224,MALE,TOWN,0.107841,YES,0,NO,YES,YES,YES,NO
0.938776,MALE,INNER_CITY,0.500028,YES,3,NO,YES,NO,YES,NO
0.897959,MALE,INNER_CITY,0.720219,YES,0,NO,YES,YES,NO,NO
0.530612,FEMALE,INNER_CITY,0.575393,NO,2,NO,YES,YES,NO,YES
0.122449,FEMALE,INNER_CITY,0.047184,NO,0,NO,NO,NO,NO,YES
0.693878,FEMALE,INNER_CITY,0.402637,YES,0,NO,NO,YES,NO,NO
1,FEMALE,SUBURBAN,0.725867,YES,2,NO,YES,YES,NO,YES
0.469388,MALE,INNER_CITY,0.272767,YES,0,YES,YES,YES,NO,NO
0.816327,FEMALE,TOWN,0.485067,NO,1,NO,NO,NO,YES,YES
0.44898,MALE,INNER_CITY,0.340858,NO,2,NO,NO,YES,NO,NO
0.020408,MALE,SUBURBAN,0.223219,YES,0,NO,NO,YES,YES,YES
0.040816,FEMALE,INNER_CITY,0.084239,YES,3,NO,NO,YES,NO,NO
0.77551,FEMALE,TOWN,0.370442,NO,0,YES,YES,YES,NO,YES
0.571429,FEMALE,INNER_CITY,0.474385,YES,2,YES,YES,YES,NO,NO
0.244898,MALE,INNER_CITY,0.165056,YES,1,NO,NO,YES,NO,NO
0.44898,FEMALE,TOWN,0.513157,YES,1,YES,YES,YES,NO,YES
0.367347,FEMALE,TOWN,0.376947,YES,0,NO,NO,YES,NO,NO
0.795918,FEMALE,INNER_CITY,0.571859,NO,3,YES,NO,YES,YES,NO
0.632653,MALE,INNER_CITY,0.183683,NO,0,NO,NO,YES,NO,NO
0.877551,MALE,INNER_CITY,0.432644,NO,1,YES,NO,NO,NO,YES
0.22449,MALE,INNER_CITY,0.165669,NO,0,YES,NO,YES,NO,YES
0.612245,FEMALE,INNER_CITY,0.187885,YES,0,NO,YES,NO,NO,NO
0.77551,FEMALE,INNER_CITY,0.675789,YES,0,NO,YES,YES,NO,NO
0.44898,MALE,TOWN,0.295666,NO,0,YES,NO,YES,NO,YES
0.816327,FEMALE,TOWN,0.571859,YES,3,YES,YES,NO,NO,NO
0.857143,FEMALE,INNER_CITY,0.29319,YES,2,YES,YES,NO,YES,NO
0.816327,FEMALE,SUBURBAN,0.351957,NO,0,YES,NO,NO,YES,YES
1,FEMALE,TOWN,0.317842,YES,3,YES,NO,NO,YES,NO
0.44898,MALE,RURAL,0.357121,YES,0,YES,YES,NO,NO,NO
0.612245,MALE,INNER_CITY,0.501894,YES,2,NO,YES,YES,NO,YES
0.938776,FEMALE,INNER_CITY,0.902168,NO,1,NO,YES,YES,NO,YES
0.510204,MALE,TOWN,0.568615,YES,0,YES,YES,NO,YES,NO
0.326531,FEMALE,RURAL,0.248935,NO,0,NO,NO,YES,YES,YES
0.163265,MALE,RURAL,0.250355,NO,3,YES,NO,NO,YES,NO
0.612245,MALE,INNER_CITY,0.577883,YES,0,YES,NO,YES,NO,NO
0.346939,MALE,INNER_CITY,0.27084,NO,0,NO,NO,NO,YES,YES
0.122449,FEMALE,INNER_CITY,0.152289,YES,3,NO,YES,YES,NO,YES
0.591837,MALE,SUBURBAN,0.543479,YES,3,YES,YES,YES,NO,YES
0.693878,MALE,SUBURBAN,0.702766,NO,1,NO,YES,YES,NO,YES
0.265306,MALE,SUBURBAN,0.298509,NO,0,NO,YES,YES,NO,YES
0.469388,FEMALE,SUBURBAN,0.291999,YES,1,YES,NO,NO,NO,YES
0.102041,MALE,SUBURBAN,0.104254,YES,2,NO,YES,NO,NO,NO
0.183673,FEMALE,INNER_CITY,0.226174,NO,1,YES,NO,YES,YES,YES
0.081633,MALE,INNER_CITY,0.039404,NO,0,YES,YES,YES,YES,NO
1,FEMALE,INNER_CITY,0.913309,NO,2,YES,YES,YES,NO,YES
0.163265,FEMALE,INNER_CITY,0.197956,YES,0,YES,NO,YES,NO,YES
0.816327,FEMALE,SUBURBAN,0.713183,YES,0,NO,YES,YES,NO,NO
0.183673,MALE,RURAL,0.258871,YES,0,NO,YES,YES,YES,NO
0.367347,MALE,INNER_CITY,0.129379,NO,1,NO,YES,NO,YES,NO
0.265306,MALE,RURAL,0.306875,YES,1,YES,NO,NO,NO,YES
0.204082,FEMALE,TOWN,0.35593,YES,2,YES,YES,NO,NO,YES
0.795918,MALE,TOWN,0.285608,YES,0,NO,YES,YES,YES,NO
0.938776,MALE,INNER_CITY,0.756019,YES,0,YES,YES,YES,YES,NO
0.632653,MALE,INNER_CITY,0.626744,NO,1,NO,YES,NO,NO,YES
0.081633,MALE,INNER_CITY,0.11007,YES,1,YES,NO,YES,NO,NO
0.816327,FEMALE,INNER_CITY,0.669806,YES,0,YES,YES,YES,NO,NO
0.040816,MALE,TOWN,0.210361,NO,1,YES,NO,YES,NO,YES
0.530612,FEMALE,RURAL,0.438339,YES,0,NO,YES,YES,NO,NO
0.959184,FEMALE,TOWN,0.42763,YES,3,NO,YES,NO,NO,NO
0.714286,FEMALE,INNER_CITY,0.467517,YES,2,YES,NO,NO,NO,YES
0.326531,FEMALE,INNER_CITY,0.211551,YES,1,YES,NO,YES,YES,YES
0.346939,MALE,RURAL,0.393175,NO,2,NO,YES,YES,YES,NO
0.612245,MALE,TOWN,0.411357,YES,0,NO,YES,NO,YES,NO
0.938776,FEMALE,TOWN,0.918047,YES,1,YES,YES,YES,NO,YES
0.571429,MALE,TOWN,0.203646,NO,0,YES,YES,YES,YES,NO
0.489796,FEMALE,RURAL,0.3979,YES,0,NO,NO,YES,YES,YES
0.591837,MALE,INNER_CITY,0.310139,YES,0,YES,YES,NO,NO,NO
0.102041,MALE,TOWN,0.115677,NO,2,YES,YES,YES,YES,NO
0.346939,MALE,INNER_CITY,0.197283,YES,0,YES,NO,NO,YES,YES
0.938776,FEMALE,INNER_CITY,0.45429,NO,1,YES,YES,NO,YES,YES
0,FEMALE,SUBURBAN,0.122223,YES,1,NO,NO,YES,NO,NO
0.020408,MALE,INNER_CITY,0.179003,YES,1,YES,NO,YES,NO,NO
0.44898,MALE,INNER_CITY,0.419857,YES,1,NO,YES,NO,YES,YES
0.591837,MALE,INNER_CITY,0.682565,YES,0,YES,YES,YES,NO,NO
0.510204,FEMALE,RURAL,0.538008,YES,0,YES,YES,YES,NO,NO
0.408163,MALE,TOWN,0.486762,NO,0,YES,NO,YES,YES,YES
0.061224,FEMALE,RURAL,0.185541,YES,0,NO,YES,YES,NO,YES
0.44898,MALE,RURAL,0.462018,YES,0,YES,YES,YES,NO,NO
0.693878,FEMALE,TOWN,0.666002,YES,0,NO,YES,YES,NO,NO
0.346939,FEMALE,TOWN,0.443687,YES,2,NO,NO,YES,NO,YES
0.714286,MALE,RURAL,0.756375,YES,3,YES,YES,NO,NO,YES
0.408163,FEMALE,RURAL,0.499815,NO,0,YES,YES,YES,NO,YES
0.489796,MALE,INNER_CITY,0.411667,YES,3,YES,NO,NO,NO,NO
0.510204,MALE,TOWN,0.576878,NO,0,YES,YES,NO,YES,NO
0.836735,FEMALE,INNER_CITY,0.379085,NO,0,NO,NO,YES,NO,YES
0.836735,FEMALE,RURAL,0.796169,NO,0,YES,YES,YES,YES,NO
0.122449,MALE,INNER_CITY,0.195093,NO,0,NO,YES,YES,YES,NO
0.183673,FEMALE,INNER_CITY,0.117906,YES,0,YES,YES,YES,NO,NO
0.285714,FEMALE,TOWN,0.142016,YES,0,YES,YES,YES,YES,NO
0.959184,FEMALE,INNER_CITY,0.97289,YES,0,NO,YES,YES,NO,NO
0,MALE,SUBURBAN,0.14946,NO,1,NO,YES,YES,NO,NO
0.979592,MALE,TOWN,0.721828,YES,1,NO,YES,YES,NO,YES
0.469388,MALE,INNER_CITY,0.317665,YES,0,YES,NO,YES,YES,YES
0.938776,FEMALE,SUBURBAN,0.336223,YES,0,YES,YES,NO,YES,NO
0.102041,FEMALE,INNER_CITY,0.224307,YES,0,YES,NO,YES,YES,YES
0.22449,FEMALE,RURAL,0.175914,YES,2,YES,NO,YES,NO,NO
0.204082,MALE,TOWN,0.26741,NO,0,YES,YES,YES,NO,YES
0.795918,FEMALE,TOWN,0.402773,YES,2,YES,YES,YES,YES,NO
0.408163,MALE,INNER_CITY,0.290149,YES,0,NO,NO,YES,NO,NO
0.326531,FEMALE,SUBURBAN,0.134146,NO,3,NO,YES,YES,NO,YES
0.510204,MALE,SUBURBAN,0.173708,YES,0,NO,NO,YES,NO,YES
0.918367,MALE,TOWN,0.557515,NO,3,YES,YES,YES,NO,NO
0.897959,FEMALE,INNER_CITY,0.628183,YES,0,NO,YES,YES,YES,NO
0.673469,FEMALE,INNER_CITY,0.35031,YES,0,YES,YES,YES,NO,NO
0.877551,MALE,INNER_CITY,0.277473,YES,2,YES,YES,NO,NO,NO
0.469388,FEMALE,TOWN,0.391345,NO,0,NO,YES,YES,NO,YES
0.265306,FEMALE,TOWN,0.303943,NO,1,YES,YES,YES,YES,YES
0.306122,FEMALE,TOWN,0.123276,YES,2,NO,YES,YES,YES,NO
0.510204,MALE,RURAL,0.362938,NO,1,NO,NO,YES,NO,YES
0.44898,MALE,INNER_CITY,0.385495,YES,0,NO,YES,YES,YES,NO
0.591837,MALE,TOWN,0.315284,YES,2,NO,YES,YES,YES,NO
0.571429,MALE,TOWN,0.660427,NO,1,YES,YES,YES,NO,YES
0.244898,MALE,RURAL,0.112224,YES,2,NO,NO,YES,YES,NO
0.591837,MALE,INNER_CITY,0.682161,NO,2,YES,YES,YES,NO,YES
0.530612,MALE,RURAL,0.477465,NO,0,NO,YES,YES,YES,NO
0.102041,MALE,RURAL,0.195981,YES,0,YES,YES,NO,NO,NO
0.204082,FEMALE,INNER_CITY,0.278246,YES,1,YES,YES,YES,NO,YES
0.938776,FEMALE,INNER_CITY,0.772647,YES,0,YES,YES,YES,YES,NO
0.346939,FEMALE,TOWN,0.285801,YES,0,NO,YES,NO,YES,NO
0.020408,MALE,RURAL,0.199802,YES,1,NO,NO,YES,NO,YES
0.183673,FEMALE,TOWN,0.154868,YES,3,NO,YES,NO,NO,NO
0.183673,MALE,INNER_CITY,0.264903,YES,2,NO,YES,NO,NO,YES
0.816327,FEMALE,INNER_CITY,0.458688,YES,1,YES,YES,NO,YES,YES
0.571429,FEMALE,TOWN,0.208807,NO,1,YES,YES,YES,NO,YES
0.877551,FEMALE,TOWN,0.391323,YES,0,YES,YES,NO,YES,YES
0.836735,MALE,INNER_CITY,0.618345,NO,0,NO,YES,YES,NO,YES
0.591837,FEMALE,RURAL,0.66641,YES,3,NO,YES,YES,NO,NO
0.530612,MALE,INNER_CITY,0.5755,YES,0,NO,NO,NO,YES,YES
0.653061,MALE,TOWN,0.618741,NO,2,YES,YES,YES,YES,YES
0.938776,MALE,INNER_CITY,0.715358,NO,0,NO,YES,YES,NO,YES
0.673469,FEMALE,TOWN,0.66738,NO,0,NO,YES,YES,YES,NO
0.571429,FEMALE,TOWN,0.239143,YES,0,YES,NO,YES,NO,YES
0.428571,FEMALE,INNER_CITY,0.391487,YES,3,YES,YES,NO,NO,NO
0.816327,FEMALE,INNER_CITY,0.481677,NO,1,YES,NO,YES,NO,YES
0.285714,FEMALE,TOWN,0.3667,YES,0,YES,NO,NO,NO,NO
0.081633,FEMALE,INNER_CITY,0.177129,NO,0,YES,YES,YES,YES,NO
0.918367,FEMALE,INNER_CITY,0.942795,YES,1,YES,YES,YES,NO,YES
0.346939,FEMALE,TOWN,0.406844,YES,0,YES,YES,YES,NO,NO
0.836735,FEMALE,INNER_CITY,0.312493,YES,0,NO,NO,NO,YES,YES
0.081633,FEMALE,SUBURBAN,0.113243,NO,0,YES,YES,YES,NO,YES
0.857143,MALE,SUBURBAN,0.781124,NO,2,NO,YES,YES,YES,YES
0.102041,FEMALE,RURAL,0.106702,YES,2,YES,YES,YES,NO,YES
0.22449,FEMALE,TOWN,0.143052,YES,0,NO,YES,NO,NO,NO
0.530612,MALE,INNER_CITY,0.19056,YES,3,NO,YES,YES,NO,NO
0.918367,FEMALE,TOWN,0.669848,YES,0,YES,YES,YES,YES,NO
0.142857,FEMALE,RURAL,0.163313,NO,3,NO,YES,YES,NO,NO
0.387755,MALE,INNER_CITY,0.496804,NO,0,YES,YES,NO,NO,YES
0.612245,FEMALE,INNER_CITY,0.200432,YES,1,NO,YES,YES,NO,YES
0.346939,FEMALE,TOWN,0.262379,NO,0,NO,YES,NO,NO,YES
0.673469,MALE,TOWN,0.492141,YES,1,NO,YES,NO,YES,YES
0.183673,FEMALE,TOWN,0.292397,NO,3,NO,NO,YES,NO,NO
0.77551,FEMALE,INNER_CITY,0.412398,YES,3,YES,YES,YES,YES,NO
0.408163,FEMALE,INNER_CITY,0.123025,YES,2,YES,NO,YES,NO,YES
0.367347,FEMALE,TOWN,0.210502,YES,2,YES,YES,YES,NO,NO
0.183673,MALE,SUBURBAN,0.131967,NO,3,NO,YES,YES,YES,NO
0.326531,FEMALE,TOWN,0.19404,YES,0,YES,YES,NO,YES,NO
0.530612,MALE,SUBURBAN,0.235617,YES,0,YES,YES,YES,YES,YES
0.510204,FEMALE,INNER_CITY,0.246278,YES,1,NO,NO,YES,NO,YES
0.285714,MALE,INNER_CITY,0.163425,NO,2,NO,YES,NO,YES,NO
0.061224,FEMALE,TOWN,0.097354,NO,1,NO,YES,YES,YES,NO
0.244898,FEMALE,INNER_CITY,0.358186,YES,2,NO,NO,YES,NO,NO
0.755102,MALE,RURAL,0.662216,YES,1,YES,YES,YES,NO,NO
0.938776,MALE,SUBURBAN,0.931946,YES,1,NO,YES,YES,NO,YES
0.367347,FEMALE,INNER_CITY,0.389372,NO,1,YES,NO,NO,NO,YES
0.836735,MALE,INNER_CITY,0.431092,NO,1,NO,YES,YES,NO,YES
0.857143,MALE,INNER_CITY,0.425016,YES,0,YES,NO,YES,YES,YES
0.183673,FEMALE,TOWN,0.153765,NO,1,YES,YES,YES,YES,NO
0.22449,MALE,INNER_CITY,0.08704,YES,0,NO,NO,YES,NO,NO
0.714286,FEMALE,INNER_CITY,0.565016,NO,1,NO,YES,YES,NO,YES
0.877551,FEMALE,RURAL,0.897555,NO,2,NO,YES,YES,NO,YES
0.510204,FEMALE,INNER_CITY,0.581077,YES,0,NO,YES,YES,NO,NO
0.020408,MALE,INNER_CITY,0.089091,YES,0,NO,YES,YES,YES,YES
0.612245,FEMALE,INNER_CITY,0.289201,YES,1,YES,YES,NO,YES,YES
0.428571,MALE,RURAL,0.557073,YES,2,NO,YES,YES,NO,YES
0.285714,MALE,INNER_CITY,0.165423,YES,2,YES,YES,YES,NO,NO
0.918367,MALE,SUBURBAN,0.752914,YES,1,YES,YES,NO,YES,YES
0.571429,MALE,RURAL,0.276723,YES,1,YES,YES,YES,NO,YES
0.44898,MALE,INNER_CITY,0.537593,NO,0,NO,NO,YES,YES,YES
0.183673,FEMALE,INNER_CITY,0.176674,NO,0,YES,NO,NO,YES,YES
0.081633,MALE,SUBURBAN,0.074038,YES,2,YES,YES,YES,NO,NO
0.489796,MALE,RURAL,0.270528,YES,1,YES,YES,YES,NO,YES
0.816327,FEMALE,TOWN,0.819884,YES,1,YES,YES,YES,YES,YES
0.102041,FEMALE,INNER_CITY,0.051724,YES,1,YES,NO,YES,NO,NO
0.816327,MALE,SUBURBAN,0.468567,YES,3,NO,NO,NO,NO,NO
0.55102,MALE,INNER_CITY,0.621052,YES,2,YES,YES,YES,NO,NO
0.632653,FEMALE,SUBURBAN,0.590959,YES,0,YES,NO,NO,YES,NO
1,FEMALE,INNER_CITY,0.534823,YES,3,YES,YES,YES,NO,NO
0.040816,FEMALE,TOWN,0.046626,YES,2,YES,YES,YES,NO,NO
0.510204,FEMALE,RURAL,0.233182,YES,1,YES,YES,YES,YES,YES
0.469388,MALE,RURAL,0.346182,YES,0,NO,NO,YES,NO,NO
0.408163,FEMALE,SUBURBAN,0.452138,YES,0,NO,YES,YES,NO,NO
1,FEMALE,SUBURBAN,0.341459,YES,0,NO,NO,YES,YES,YES
0.44898,MALE,INNER_CITY,0.195895,NO,1,NO,YES,YES,NO,YES
0.142857,FEMALE,SUBURBAN,0.314435,NO,0,NO,NO,YES,YES,YES
0.795918,FEMALE,RURAL,0.789515,YES,0,NO,YES,YES,NO,NO
0.285714,FEMALE,INNER_CITY,0.299957,NO,1,NO,NO,YES,YES,YES
0.530612,MALE,SUBURBAN,0.311066,YES,0,YES,NO,YES,YES,YES
0.244898,MALE,TOWN,0.341617,YES,0,YES,YES,NO,NO,NO
0.510204,MALE,TOWN,0.296313,YES,0,NO,NO,YES,YES,NO
0.020408,FEMALE,INNER_CITY,0.212625,YES,2,YES,YES,YES,NO,NO
0.387755,FEMALE,TOWN,0.4226,YES,0,YES,YES,YES,NO,NO
0.632653,MALE,INNER_CITY,0.222486,NO,1,YES,YES,YES,YES,YES
0.632653,FEMALE,RURAL,0.493003,NO,3,YES,NO,YES,NO,NO
0.44898,MALE,INNER_CITY,0.536032,YES,0,NO,NO,NO,NO,NO
0.306122,FEMALE,SUBURBAN,0.390576,NO,2,NO,YES,YES,NO,YES
0.428571,MALE,TOWN,0.299169,YES,2,YES,YES,YES,NO,NO
0.510204,FEMALE,INNER_CITY,0.403602,YES,0,YES,YES,YES,NO,NO
0.387755,MALE,TOWN,0.438327,YES,0,NO,YES,YES,YES,NO
0.122449,FEMALE,TOWN,0.243412,YES,1,YES,YES,YES,NO,YES
0.897959,MALE,TOWN,0.693929,YES,0,YES,YES,NO,NO,YES
0,MALE,INNER_CITY,0.022025,NO,0,NO,YES,YES,YES,NO
0.591837,FEMALE,TOWN,0.346093,YES,0,YES,NO,NO,NO,NO
0.918367,MALE,SUBURBAN,0.806408,YES,2,YES,YES,NO,YES,YES
0.040816,MALE,TOWN,0.131301,YES,2,YES,NO,YES,YES,NO
0.571429,FEMALE,TOWN,0.292006,NO,3,NO,YES,NO,NO,NO
0.591837,FEMALE,RURAL,0.414325,NO,2,YES,YES,YES,NO,NO
0.306122,MALE,TOWN,0.318574,YES,1,NO,YES,YES,YES,YES
0.040816,MALE,TOWN,0.077478,NO,3,YES,YES,YES,NO,NO
0.040816,MALE,INNER_CITY,0.229725,YES,1,NO,NO,YES,NO,YES
0.510204,FEMALE,TOWN,0.451849,NO,1,YES,YES,NO,NO,YES
0.816327,MALE,RURAL,0.768454,YES,0,NO,YES,YES,NO,NO
0.22449,MALE,SUBURBAN,0.130931,YES,1,YES,YES,YES,NO,NO
0.142857,MALE,INNER_CITY,0.323567,YES,0,NO,NO,NO,NO,NO
0.44898,FEMALE,INNER_CITY,0.455292,NO,2,NO,YES,YES,YES,YES
0.612245,MALE,TOWN,0.262472,YES,0,NO,YES,YES,NO,NO
0.959184,MALE,SUBURBAN,0.798453,YES,2,NO,YES,YES,NO,YES
0.836735,FEMALE,RURAL,0.446652,YES,3,YES,YES,YES,YES,NO
0.877551,FEMALE,INNER_CITY,0.72288,NO,2,YES,YES,YES,YES,NO
0.244898,FEMALE,INNER_CITY,0.080151,YES,0,YES,YES,YES,NO,NO
0.265306,FEMALE,TOWN,0.188625,YES,0,YES,YES,NO,NO,YES
0.22449,MALE,INNER_CITY,0.166866,YES,0,NO,YES,NO,YES,NO
0.408163,MALE,TOWN,0.372659,NO,0,YES,NO,YES,YES,YES
