@relation ??-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Standardize

@attribute age numeric
@attribute sex {FEMALE,MALE}
@attribute region {INNER_CITY,TOWN,RURAL,SUBURBAN}
@attribute income numeric
@attribute married {NO,YES}
@attribute children {0,1,2,3}
@attribute car {NO,YES}
@attribute save_act {NO,YES}
@attribute current_act {NO,YES}
@attribute mortgage {NO,YES}
@attribute pep {YES,NO}

@data
0.18059,MALE,RURAL,1.170922,NO,0,YES,YES,YES,YES,NO
1.220455,MALE,INNER_CITY,-0.419702,NO,2,YES,YES,YES,NO,NO
0.18059,FEMALE,TOWN,0.788022,NO,1,NO,YES,YES,YES,YES
-0.789951,FEMALE,INNER_CITY,-0.337396,NO,2,NO,YES,NO,NO,NO
-0.235356,MALE,SUBURBAN,-0.432012,NO,0,YES,YES,YES,YES,NO
0.735185,MALE,INNER_CITY,0.82014,NO,2,YES,YES,YES,NO,YES
-0.512654,MALE,RURAL,-0.359792,YES,0,YES,NO,NO,YES,YES
-1.205897,FEMALE,TOWN,-1.277598,YES,1,YES,YES,NO,YES,NO
-0.720627,MALE,TOWN,-0.271052,NO,0,NO,YES,YES,NO,YES
-0.443329,MALE,SUBURBAN,0.07528,YES,0,NO,YES,YES,NO,NO
-1.275221,FEMALE,TOWN,-1.399966,NO,0,NO,NO,YES,NO,YES
-0.235356,MALE,INNER_CITY,0.568106,YES,1,NO,YES,NO,YES,YES
-1.275221,MALE,INNER_CITY,-0.484953,YES,0,NO,NO,YES,YES,YES
1.012482,FEMALE,RURAL,1.808227,NO,1,NO,YES,NO,YES,YES
-1.067248,FEMALE,TOWN,-0.695233,YES,3,NO,NO,YES,NO,NO
1.636401,FEMALE,RURAL,1.957125,YES,3,YES,YES,YES,NO,YES
-1.691167,FEMALE,INNER_CITY,-1.234363,YES,2,NO,YES,YES,YES,NO
-0.651302,FEMALE,TOWN,0.156415,YES,0,NO,YES,NO,NO,NO
0.388563,MALE,SUBURBAN,-0.749103,YES,2,NO,YES,YES,NO,NO
-1.344546,FEMALE,SUBURBAN,-0.502504,YES,1,NO,NO,YES,NO,YES
0.111266,MALE,TOWN,-0.064804,YES,1,NO,YES,NO,YES,YES
-0.235356,MALE,INNER_CITY,-0.04833,YES,2,NO,NO,NO,YES,NO
1.567077,MALE,INNER_CITY,0.818396,YES,1,YES,YES,NO,YES,NO
1.220455,MALE,SUBURBAN,0.777557,YES,2,YES,YES,YES,YES,YES
-1.552519,MALE,INNER_CITY,-0.724017,YES,0,NO,NO,YES,YES,YES
0.18059,FEMALE,SUBURBAN,0.103948,YES,0,NO,YES,YES,NO,NO
1.636401,MALE,RURAL,1.61418,YES,1,YES,YES,NO,NO,YES
1.497752,MALE,INNER_CITY,1.983048,YES,0,YES,YES,YES,NO,NO
0.596536,FEMALE,INNER_CITY,-0.628493,YES,0,NO,YES,YES,NO,NO
-0.581978,MALE,RURAL,-0.301247,YES,2,YES,YES,YES,NO,NO
1.567077,FEMALE,TOWN,1.151533,YES,1,NO,YES,YES,NO,YES
0.527212,MALE,RURAL,0.947424,YES,0,YES,YES,NO,YES,NO
1.636401,FEMALE,INNER_CITY,1.369496,YES,0,NO,YES,NO,NO,NO
1.428428,MALE,INNER_CITY,0.806767,YES,0,NO,YES,NO,YES,NO
0.735185,FEMALE,INNER_CITY,-0.269936,NO,1,NO,NO,YES,NO,YES
-0.651302,FEMALE,INNER_CITY,0.285521,NO,0,YES,NO,YES,YES,YES
-0.30468,MALE,TOWN,-0.240299,YES,0,NO,YES,YES,YES,NO
0.943158,FEMALE,RURAL,-0.226074,NO,1,NO,YES,YES,YES,NO
0.388563,MALE,TOWN,1.204156,NO,1,YES,YES,YES,NO,YES
0.457887,FEMALE,SUBURBAN,0.207332,YES,0,YES,NO,YES,YES,YES
0.804509,FEMALE,RURAL,1.756822,YES,2,NO,YES,YES,YES,YES
-0.096707,FEMALE,SUBURBAN,-0.357219,YES,0,NO,NO,YES,NO,NO
-1.621843,MALE,RURAL,-1.390081,NO,0,NO,YES,YES,NO,YES
0.66586,FEMALE,INNER_CITY,0.521694,NO,3,YES,NO,YES,NO,NO
0.66586,FEMALE,INNER_CITY,-0.366816,YES,1,YES,YES,NO,NO,YES
1.497752,FEMALE,TOWN,1.868044,NO,2,YES,YES,YES,NO,YES
0.943158,MALE,TOWN,-0.589569,YES,3,NO,YES,YES,YES,NO
0.943158,MALE,TOWN,0.16288,YES,2,NO,NO,YES,NO,NO
-1.621843,FEMALE,TOWN,-1.160903,YES,0,NO,YES,YES,NO,NO
0.943158,FEMALE,TOWN,1.84312,YES,1,YES,YES,NO,NO,YES
-1.067248,MALE,INNER_CITY,-0.78757,YES,2,YES,YES,NO,NO,YES
1.151131,FEMALE,INNER_CITY,0.181625,NO,1,YES,NO,YES,NO,YES
0.943158,MALE,INNER_CITY,1.567985,YES,0,YES,YES,YES,YES,NO
-1.483194,MALE,TOWN,-1.259163,YES,0,NO,YES,YES,YES,NO
1.497752,MALE,INNER_CITY,0.507755,YES,3,NO,YES,NO,YES,NO
1.359104,MALE,INNER_CITY,1.49978,YES,0,NO,YES,YES,NO,NO
0.111266,FEMALE,INNER_CITY,0.847296,NO,2,NO,YES,YES,NO,YES
-1.275221,FEMALE,INNER_CITY,-1.532441,NO,0,NO,NO,NO,NO,YES
0.66586,FEMALE,INNER_CITY,0.068977,YES,0,NO,NO,YES,NO,NO
1.705725,FEMALE,SUBURBAN,1.525223,YES,2,NO,YES,YES,NO,YES
-0.096707,MALE,INNER_CITY,-0.516124,YES,0,YES,YES,YES,NO,NO
1.081806,FEMALE,TOWN,0.440349,NO,1,NO,NO,NO,YES,YES
-0.166032,MALE,INNER_CITY,-0.209352,NO,2,NO,NO,YES,NO,NO
-1.621843,MALE,SUBURBAN,-0.739351,YES,0,NO,NO,YES,YES,YES
-1.552519,FEMALE,INNER_CITY,-1.365499,YES,3,NO,NO,YES,NO,NO
0.943158,FEMALE,TOWN,-0.076068,NO,0,YES,YES,YES,NO,YES
0.249914,FEMALE,INNER_CITY,0.392223,YES,2,YES,YES,YES,NO,NO
-0.859275,MALE,INNER_CITY,-1.001393,YES,1,NO,NO,YES,NO,NO
-0.166032,FEMALE,TOWN,0.566905,YES,1,YES,YES,YES,NO,YES
-0.443329,FEMALE,TOWN,-0.046764,YES,0,NO,NO,YES,NO,NO
1.012482,FEMALE,INNER_CITY,0.831373,NO,3,YES,NO,YES,YES,NO
0.457887,MALE,INNER_CITY,-0.917474,NO,0,NO,NO,YES,NO,NO
1.289779,MALE,INNER_CITY,0.204169,NO,1,YES,NO,NO,NO,YES
-0.9286,MALE,INNER_CITY,-0.998633,NO,0,YES,NO,YES,NO,YES
0.388563,FEMALE,INNER_CITY,-0.898543,YES,0,NO,YES,NO,NO,NO
0.943158,FEMALE,INNER_CITY,1.299609,YES,0,NO,YES,YES,NO,NO
-0.166032,MALE,TOWN,-0.412957,NO,0,YES,NO,YES,NO,YES
1.081806,FEMALE,TOWN,0.831373,YES,3,YES,YES,NO,NO,NO
1.220455,FEMALE,INNER_CITY,-0.424113,YES,2,YES,YES,NO,YES,NO
1.081806,FEMALE,SUBURBAN,-0.15935,NO,0,YES,NO,NO,YES,YES
1.705725,FEMALE,TOWN,-0.313046,YES,3,YES,NO,NO,YES,NO
-0.166032,MALE,RURAL,-0.136086,YES,0,YES,YES,NO,NO,NO
0.388563,MALE,INNER_CITY,0.516158,YES,2,NO,YES,YES,NO,YES
1.497752,FEMALE,INNER_CITY,2.319512,NO,1,NO,YES,YES,NO,YES
0.041941,MALE,TOWN,0.81676,YES,0,YES,YES,NO,YES,NO
-0.581978,FEMALE,RURAL,-0.623493,NO,0,NO,NO,YES,YES,YES
-1.136573,MALE,RURAL,-0.617098,NO,3,YES,NO,NO,YES,NO
0.388563,MALE,INNER_CITY,0.858514,YES,0,YES,NO,YES,NO,NO
-0.512654,MALE,INNER_CITY,-0.524807,NO,0,NO,NO,NO,YES,YES
-1.275221,FEMALE,INNER_CITY,-1.058914,YES,3,NO,YES,YES,NO,YES
0.319239,MALE,SUBURBAN,0.703515,YES,3,YES,YES,YES,NO,YES
0.66586,MALE,SUBURBAN,1.421149,NO,1,NO,YES,YES,NO,YES
-0.789951,MALE,SUBURBAN,-0.400151,NO,0,NO,YES,YES,NO,YES
-0.096707,FEMALE,SUBURBAN,-0.429477,YES,1,YES,NO,NO,NO,YES
-1.344546,MALE,SUBURBAN,-1.275326,YES,2,NO,YES,NO,NO,NO
-1.067248,FEMALE,INNER_CITY,-0.72604,NO,1,YES,NO,YES,YES,YES
-1.41387,MALE,INNER_CITY,-1.567493,NO,0,YES,YES,YES,YES,NO
1.705725,FEMALE,INNER_CITY,2.369708,NO,2,YES,YES,YES,NO,YES
-1.136573,FEMALE,INNER_CITY,-0.853169,YES,0,YES,NO,YES,NO,YES
1.081806,FEMALE,SUBURBAN,1.468081,YES,0,NO,YES,YES,NO,NO
-1.067248,MALE,RURAL,-0.578732,YES,0,NO,YES,YES,YES,NO
-0.443329,MALE,INNER_CITY,-1.162128,NO,1,NO,YES,NO,YES,NO
-0.789951,MALE,RURAL,-0.362459,YES,1,YES,NO,NO,NO,YES
-0.997924,FEMALE,TOWN,-0.14145,YES,2,YES,YES,NO,NO,YES
1.012482,MALE,TOWN,-0.458269,YES,0,NO,YES,YES,YES,NO
1.497752,MALE,INNER_CITY,1.661066,YES,0,YES,YES,YES,YES,NO
0.457887,MALE,INNER_CITY,1.078647,NO,1,NO,YES,NO,NO,YES
-1.41387,MALE,INNER_CITY,-1.249124,YES,1,YES,NO,YES,NO,NO
1.081806,FEMALE,INNER_CITY,1.272655,YES,0,YES,YES,YES,NO,NO
-1.552519,MALE,TOWN,-0.797283,NO,1,YES,NO,YES,NO,YES
0.111266,FEMALE,RURAL,0.229829,YES,0,NO,YES,YES,NO,NO
1.567077,FEMALE,TOWN,0.181579,YES,3,NO,YES,NO,NO,NO
0.735185,FEMALE,INNER_CITY,0.361284,YES,2,YES,NO,NO,NO,YES
-0.581978,FEMALE,INNER_CITY,-0.791919,YES,1,YES,NO,YES,YES,YES
-0.512654,MALE,RURAL,0.026348,NO,2,NO,YES,YES,YES,NO
0.388563,MALE,TOWN,0.108266,YES,0,NO,YES,NO,YES,NO
1.497752,FEMALE,TOWN,2.39105,YES,1,YES,YES,YES,NO,YES
0.249914,MALE,TOWN,-0.827533,NO,0,YES,YES,YES,YES,NO
-0.027383,FEMALE,RURAL,0.047635,YES,0,NO,NO,YES,YES,YES
0.319239,MALE,INNER_CITY,-0.347753,YES,0,YES,YES,NO,NO,NO
-1.344546,MALE,TOWN,-1.223859,NO,2,YES,YES,YES,YES,NO
-0.512654,MALE,INNER_CITY,-0.856201,YES,0,YES,NO,NO,YES,YES
1.497752,FEMALE,INNER_CITY,0.301692,NO,1,YES,YES,NO,YES,YES
-1.691167,FEMALE,SUBURBAN,-1.194369,YES,1,NO,NO,YES,NO,NO
-1.621843,MALE,INNER_CITY,-0.93856,YES,1,YES,NO,YES,NO,NO
-0.166032,MALE,INNER_CITY,0.146562,YES,1,NO,YES,NO,YES,YES
0.319239,MALE,INNER_CITY,1.330138,YES,0,YES,YES,YES,NO,NO
0.041941,FEMALE,RURAL,0.678863,YES,0,YES,YES,YES,NO,NO
-0.30468,MALE,TOWN,0.447985,NO,0,YES,NO,YES,YES,YES
-1.483194,FEMALE,RURAL,-0.909102,YES,0,NO,YES,YES,NO,YES
-0.166032,MALE,RURAL,0.336508,YES,0,YES,YES,YES,NO,NO
0.66586,FEMALE,TOWN,1.255514,YES,0,NO,YES,YES,NO,NO
-0.512654,FEMALE,TOWN,0.253923,YES,2,NO,NO,YES,NO,YES
0.735185,MALE,RURAL,1.662671,YES,3,YES,YES,NO,NO,YES
-0.30468,FEMALE,RURAL,0.506794,NO,0,YES,YES,YES,NO,YES
-0.027383,MALE,INNER_CITY,0.109661,YES,3,YES,NO,NO,NO,NO
0.041941,MALE,TOWN,0.853986,NO,0,YES,YES,NO,YES,NO
1.151131,FEMALE,INNER_CITY,-0.037128,NO,0,NO,NO,YES,NO,YES
1.151131,FEMALE,RURAL,1.841957,NO,0,YES,YES,YES,YES,NO
-1.275221,MALE,INNER_CITY,-0.866069,NO,0,NO,YES,YES,YES,NO
-1.067248,FEMALE,INNER_CITY,-1.21382,YES,0,YES,YES,YES,NO,NO
-0.720627,FEMALE,TOWN,-1.105195,YES,0,YES,YES,YES,YES,NO
1.567077,FEMALE,INNER_CITY,2.638137,YES,0,NO,YES,YES,NO,NO
-1.691167,MALE,SUBURBAN,-1.071659,NO,1,NO,YES,YES,NO,NO
1.636401,MALE,TOWN,1.507029,YES,1,NO,YES,YES,NO,YES
-0.096707,MALE,INNER_CITY,-0.313845,YES,0,YES,NO,YES,YES,YES
1.497752,FEMALE,SUBURBAN,-0.230237,YES,0,YES,YES,NO,YES,NO
-1.344546,FEMALE,INNER_CITY,-0.734451,YES,0,YES,NO,YES,YES,YES
-0.9286,FEMALE,RURAL,-0.952476,YES,2,YES,NO,YES,NO,NO
-0.997924,MALE,TOWN,-0.540257,NO,0,YES,YES,YES,NO,YES
1.012482,FEMALE,TOWN,0.06959,YES,2,YES,YES,YES,YES,NO
-0.30468,MALE,INNER_CITY,-0.437811,YES,0,NO,NO,YES,NO,NO
-0.581978,FEMALE,SUBURBAN,-1.140654,NO,3,NO,YES,YES,NO,YES
0.041941,MALE,SUBURBAN,-0.962414,YES,0,NO,NO,YES,NO,YES
1.428428,MALE,TOWN,0.76675,NO,3,YES,YES,YES,NO,NO
1.359104,FEMALE,INNER_CITY,1.085128,YES,0,NO,YES,YES,YES,NO
0.596536,FEMALE,INNER_CITY,-0.166769,YES,0,YES,YES,YES,NO,NO
1.289779,MALE,INNER_CITY,-0.494922,YES,2,YES,YES,NO,NO,NO
-0.096707,FEMALE,TOWN,0.018107,NO,0,NO,YES,YES,NO,YES
-0.789951,FEMALE,TOWN,-0.375669,NO,1,YES,YES,YES,YES,YES
-0.651302,FEMALE,TOWN,-1.189625,YES,2,NO,YES,YES,YES,NO
0.041941,MALE,RURAL,-0.109875,NO,1,NO,NO,YES,NO,YES
-0.166032,MALE,INNER_CITY,-0.008251,YES,0,NO,YES,YES,YES,NO
0.319239,MALE,TOWN,-0.324574,YES,2,NO,YES,YES,YES,NO
0.249914,MALE,TOWN,1.230397,NO,1,YES,YES,YES,NO,YES
-0.859275,MALE,RURAL,-1.239418,YES,2,NO,NO,YES,YES,NO
0.319239,MALE,INNER_CITY,1.328316,NO,2,YES,YES,YES,NO,YES
0.111266,MALE,RURAL,0.4061,NO,0,NO,YES,YES,YES,NO
-1.344546,MALE,RURAL,-0.862069,YES,0,YES,YES,NO,NO,NO
-0.997924,FEMALE,INNER_CITY,-0.491441,YES,1,YES,YES,YES,NO,YES
1.497752,FEMALE,INNER_CITY,1.735984,YES,0,YES,YES,YES,YES,NO
-0.512654,FEMALE,TOWN,-0.457401,YES,0,NO,YES,NO,YES,NO
-1.621843,MALE,RURAL,-0.844851,YES,1,NO,NO,YES,NO,YES
-1.067248,FEMALE,TOWN,-1.047294,YES,3,NO,YES,NO,NO,NO
-1.067248,MALE,INNER_CITY,-0.551552,YES,2,NO,YES,NO,NO,YES
1.081806,FEMALE,INNER_CITY,0.321507,YES,1,YES,YES,NO,YES,YES
0.249914,FEMALE,TOWN,-0.804284,NO,1,YES,YES,YES,NO,YES
1.289779,FEMALE,TOWN,0.018006,YES,0,YES,YES,NO,YES,YES
1.151131,MALE,INNER_CITY,1.040808,NO,0,NO,YES,YES,NO,YES
0.319239,FEMALE,RURAL,1.257352,YES,3,NO,YES,YES,NO,NO
0.111266,MALE,INNER_CITY,0.847777,YES,0,NO,NO,NO,YES,YES
0.527212,MALE,TOWN,1.042591,NO,2,YES,YES,YES,YES,YES
1.497752,MALE,INNER_CITY,1.47788,NO,0,NO,YES,YES,NO,YES
0.596536,FEMALE,TOWN,1.261724,NO,0,NO,YES,YES,YES,NO
0.249914,FEMALE,TOWN,-0.667611,YES,0,YES,NO,YES,NO,YES
-0.235356,FEMALE,INNER_CITY,0.018743,YES,3,YES,YES,NO,NO,NO
1.081806,FEMALE,INNER_CITY,0.425077,NO,1,YES,NO,YES,NO,YES
-0.720627,FEMALE,TOWN,-0.092929,YES,0,YES,NO,NO,NO,NO
-1.41387,FEMALE,INNER_CITY,-0.947003,NO,0,YES,YES,YES,YES,NO
1.428428,FEMALE,INNER_CITY,2.50255,YES,1,YES,YES,YES,NO,YES
-0.512654,FEMALE,TOWN,0.087931,YES,0,YES,YES,YES,NO,NO
1.151131,FEMALE,INNER_CITY,-0.337148,YES,0,NO,NO,NO,YES,YES
-1.41387,FEMALE,SUBURBAN,-1.234829,NO,0,YES,YES,YES,NO,YES
1.220455,MALE,SUBURBAN,1.774171,NO,2,NO,YES,YES,YES,YES
-1.344546,FEMALE,RURAL,-1.264295,YES,2,YES,YES,YES,NO,YES
-0.9286,FEMALE,TOWN,-1.100528,YES,0,NO,YES,NO,NO,NO
0.111266,MALE,INNER_CITY,-0.886489,YES,3,NO,YES,YES,NO,NO
1.428428,FEMALE,TOWN,1.272841,YES,0,YES,YES,YES,YES,NO
-1.205897,FEMALE,RURAL,-1.009246,NO,3,NO,YES,YES,NO,NO
-0.374005,MALE,INNER_CITY,0.493227,NO,0,YES,YES,NO,NO,YES
0.388563,FEMALE,INNER_CITY,-0.842014,YES,1,NO,YES,YES,NO,YES
-0.512654,FEMALE,TOWN,-0.562925,NO,0,NO,YES,NO,NO,YES
0.596536,MALE,TOWN,0.472219,YES,1,NO,YES,NO,YES,YES
-1.067248,FEMALE,TOWN,-0.427687,NO,3,NO,NO,YES,NO,NO
0.943158,FEMALE,INNER_CITY,0.112956,YES,3,YES,YES,YES,YES,NO
-0.30468,FEMALE,INNER_CITY,-1.190757,YES,2,YES,NO,YES,NO,YES
-0.443329,FEMALE,TOWN,-0.796648,YES,2,YES,YES,YES,NO,NO
-1.067248,MALE,SUBURBAN,-1.150468,NO,3,NO,YES,YES,YES,NO
-0.581978,FEMALE,TOWN,-0.870814,YES,0,YES,YES,NO,YES,NO
0.111266,MALE,SUBURBAN,-0.683496,YES,0,YES,YES,YES,YES,YES
0.041941,FEMALE,INNER_CITY,-0.635463,YES,1,NO,NO,YES,NO,YES
-0.720627,MALE,INNER_CITY,-1.008742,NO,2,NO,YES,NO,YES,NO
-1.483194,FEMALE,TOWN,-1.306413,NO,1,NO,YES,YES,YES,NO
-0.859275,FEMALE,INNER_CITY,-0.131287,YES,2,NO,NO,YES,NO,NO
0.873833,MALE,RURAL,1.238459,YES,1,YES,YES,YES,NO,NO
1.497752,MALE,SUBURBAN,2.453672,YES,1,NO,YES,YES,NO,YES
-0.443329,FEMALE,INNER_CITY,0.009215,NO,1,YES,NO,NO,NO,YES
1.151131,MALE,INNER_CITY,0.197176,NO,1,NO,YES,YES,NO,YES
1.220455,MALE,INNER_CITY,0.169803,YES,0,YES,NO,YES,YES,YES
-1.067248,FEMALE,TOWN,-1.052263,NO,1,YES,YES,YES,YES,NO
-0.9286,MALE,INNER_CITY,-1.35288,YES,0,NO,NO,YES,NO,NO
0.735185,FEMALE,INNER_CITY,0.800542,NO,1,NO,YES,YES,NO,YES
1.289779,FEMALE,RURAL,2.298728,NO,2,NO,YES,YES,NO,YES
0.041941,FEMALE,INNER_CITY,0.872902,YES,0,NO,YES,YES,NO,NO
-1.621843,MALE,INNER_CITY,-1.343639,YES,0,NO,YES,YES,YES,YES
0.388563,FEMALE,INNER_CITY,-0.442083,YES,1,YES,YES,NO,YES,YES
-0.235356,MALE,RURAL,0.764758,YES,2,NO,YES,YES,NO,YES
-0.720627,MALE,INNER_CITY,-0.999741,YES,2,YES,YES,YES,NO,NO
1.428428,MALE,SUBURBAN,1.647081,YES,1,YES,YES,NO,YES,YES
0.249914,MALE,RURAL,-0.498302,YES,1,YES,YES,YES,NO,YES
-0.166032,MALE,INNER_CITY,0.676994,NO,0,NO,NO,YES,YES,YES
-1.067248,FEMALE,INNER_CITY,-0.949049,NO,0,YES,NO,NO,YES,YES
-1.41387,MALE,SUBURBAN,-1.411458,YES,2,YES,YES,YES,NO,NO
-0.027383,MALE,RURAL,-0.52621,YES,1,YES,YES,YES,NO,YES
1.081806,FEMALE,TOWN,1.948799,YES,1,YES,YES,YES,YES,YES
-1.344546,FEMALE,INNER_CITY,-1.511988,YES,1,YES,NO,YES,NO,NO
1.081806,MALE,SUBURBAN,0.366013,YES,3,NO,NO,NO,NO,NO
0.18059,MALE,INNER_CITY,1.053002,YES,2,YES,YES,YES,NO,NO
0.457887,FEMALE,SUBURBAN,0.917423,YES,0,YES,NO,NO,YES,NO
1.705725,FEMALE,INNER_CITY,0.664513,YES,3,YES,YES,YES,NO,NO
-1.552519,FEMALE,TOWN,-1.534955,YES,2,YES,YES,YES,NO,NO
0.041941,FEMALE,RURAL,-0.694465,YES,1,YES,YES,YES,YES,YES
-0.096707,MALE,RURAL,-0.185367,YES,0,NO,NO,YES,NO,NO
-0.30468,FEMALE,SUBURBAN,0.291994,YES,0,NO,YES,YES,NO,NO
1.705725,FEMALE,SUBURBAN,-0.206647,YES,0,NO,NO,YES,YES,YES
-0.166032,MALE,INNER_CITY,-0.862457,NO,1,NO,YES,YES,NO,YES
-1.205897,FEMALE,SUBURBAN,-0.328396,NO,0,NO,NO,YES,YES,YES
1.012482,FEMALE,RURAL,1.811979,YES,0,NO,YES,YES,NO,NO
-0.720627,FEMALE,INNER_CITY,-0.393623,NO,1,NO,NO,YES,YES,YES
0.111266,MALE,SUBURBAN,-0.343575,YES,0,YES,NO,YES,YES,YES
-0.859275,MALE,TOWN,-0.205933,YES,0,YES,YES,NO,NO,NO
0.041941,MALE,TOWN,-0.410043,YES,0,NO,NO,YES,YES,NO
-1.621843,FEMALE,INNER_CITY,-0.787081,YES,2,YES,YES,YES,NO,NO
-0.374005,FEMALE,TOWN,0.158919,YES,0,YES,YES,YES,NO,NO
0.457887,MALE,INNER_CITY,-0.742653,NO,1,YES,YES,YES,YES,YES
0.457887,FEMALE,RURAL,0.476102,NO,3,YES,NO,YES,NO,NO
-0.166032,MALE,INNER_CITY,0.669963,YES,0,NO,NO,NO,NO,NO
-0.651302,FEMALE,SUBURBAN,0.014642,NO,2,NO,YES,YES,NO,YES
-0.235356,MALE,TOWN,-0.397174,YES,2,YES,YES,YES,NO,NO
0.041941,FEMALE,INNER_CITY,0.073326,YES,0,YES,YES,YES,NO,NO
-0.374005,MALE,TOWN,0.229774,YES,0,NO,YES,YES,YES,NO
-1.275221,FEMALE,TOWN,-0.648378,YES,1,YES,YES,YES,NO,YES
1.359104,MALE,TOWN,1.381334,YES,0,YES,YES,NO,NO,YES
-1.691167,MALE,INNER_CITY,-1.64579,NO,0,NO,YES,YES,YES,NO
0.319239,FEMALE,TOWN,-0.18577,YES,0,YES,NO,NO,NO,NO
1.428428,MALE,SUBURBAN,1.888083,YES,2,YES,YES,NO,YES,YES
-1.552519,MALE,TOWN,-1.153469,YES,2,YES,NO,YES,YES,NO
0.249914,FEMALE,TOWN,-0.429446,NO,3,NO,YES,NO,NO,NO
0.319239,FEMALE,RURAL,0.121638,NO,2,YES,YES,YES,NO,NO
-0.651302,MALE,TOWN,-0.309752,YES,1,NO,YES,YES,YES,YES
-1.552519,MALE,TOWN,-1.395958,NO,3,YES,YES,YES,NO,NO
-1.552519,MALE,INNER_CITY,-0.710039,YES,1,NO,NO,YES,NO,YES
0.041941,FEMALE,TOWN,0.290692,NO,1,YES,YES,NO,NO,YES
1.081806,MALE,RURAL,1.717092,YES,0,NO,YES,YES,NO,NO
-0.9286,MALE,SUBURBAN,-1.155135,YES,1,YES,YES,YES,NO,NO
-1.205897,MALE,INNER_CITY,-0.287255,YES,0,NO,NO,NO,NO,NO
-0.166032,FEMALE,INNER_CITY,0.306204,NO,2,NO,YES,YES,YES,YES
0.388563,MALE,TOWN,-0.562506,YES,0,NO,YES,YES,NO,NO
1.567077,MALE,SUBURBAN,1.852244,YES,2,NO,YES,YES,NO,YES
1.151131,FEMALE,RURAL,0.26728,YES,3,YES,YES,YES,YES,NO
1.289779,FEMALE,INNER_CITY,1.511765,NO,2,YES,YES,YES,YES,NO
-0.859275,FEMALE,INNER_CITY,-1.383916,YES,0,YES,YES,YES,NO,NO
-0.789951,FEMALE,TOWN,-0.89521,YES,0,YES,YES,NO,NO,YES
-0.9286,MALE,INNER_CITY,-0.993237,YES,0,NO,YES,NO,YES,NO
-0.30468,MALE,TOWN,-0.066083,NO,0,YES,NO,YES,YES,YES
